Timestamp,Event_Time,Event,Content
15:29:56,332.8967,EVENTCODE,VARY_SPEED
15:29:56,332.9496,EyeGaze,left_exit_Flaps
15:29:56,332.9651,EyeGaze,left_enter_FMC
15:29:56,333.2734,EyeGaze,left_exit_FMC
15:29:56,333.2867,EyeGaze,left_enter_PFD speed
15:29:56,333.5776,EyeGaze,left_exit_Window middle
15:29:56,333.6075,EyeGaze,left_enter_Window right
15:29:56,333.6492,EyeGaze,left_exit_Window right
15:29:57,334.2612,BUTTONID,FLAPS_AT_30
15:29:59,335.8485,EyeGaze,left_enter_PFD altitude
15:29:59,335.8485,EyeGaze,right_exit_Window right
15:29:59,335.8628,EyeGaze,right_enter_PFD altitude
15:29:59,336.0858,EyeGaze,left_exit_Flaps
15:29:59,336.306,EyeGaze,left_enter_Flaps
15:29:59,336.6117,EyeGaze,left_exit_FMC
15:29:59,336.627,EyeGaze,left_enter_Window middle
15:30:00,336.9061,EyeGaze,left_exit_Window middle
15:30:00,336.9608,SPEECH,Flux 30.
15:30:00,337.0593,EVENTCODE,VARY_SPEED
15:30:02,338.9945,EyeGaze,left_enter_Window middle
15:30:03,340.0386,EyeGaze,right_exit_PFD altitude
15:30:03,340.0526,EyeGaze,right_enter_PFD altitude
15:30:04,340.9184,EyeGaze,right_exit_PFD altitude
15:30:04,341.1105,EVENTCODE,VARY_SPEED
15:30:04,341.1664,SPEECH,Traps at 30.
15:30:04,341.1813,EVENTCODE,PLAYER_RESPONSE_PASS
15:30:04,341.2236,BUTTONID,VERTSPEED_-700
15:30:04,341.2236,EVENTCODE,PF_ACTION_DESCENT_VERT_SPEED
15:30:05,342.0017,EyeGaze,right_enter_MCP
15:30:05,342.4175,EyeGaze,left_exit_MCP
15:30:05,342.4604,EyeGaze,left_enter_ND left
15:30:06,343.0462,EVENTCODE,MAIN_AUDIO_END
15:30:06,343.5743,EyeGaze,right_exit_ChecklistGazeTarget
15:30:06,343.758,EyeGaze,right_enter_ChecklistGazeTarget
15:30:07,343.8535,EyeGaze,left_exit_ND right
15:30:07,343.8672,EyeGaze,left_enter_ND left
15:30:07,343.96,EVENTCODE,LAT_ERROR_POINT
15:30:07,344.0467,EyeGaze,left_exit_ND left
15:30:07,344.0775,EyeGaze,left_enter_ND right
15:30:07,344.4399,EyeGaze,left_exit_Window right
15:30:07,344.4525,EyeGaze,left_enter_Window right
15:30:07,344.4814,EyeGaze,left_exit_Window right
15:30:07,344.495,EyeGaze,left_enter_Window right
15:30:08,345.7878,EVENTCODE,VARY_SPEED
15:30:13,350.0806,EyeGaze,left_exit_Window right
15:30:13,350.2473,EyeGaze,left_enter_Window right
15:30:13,350.6075,EyeGaze,left_exit_Window right
15:30:13,350.6391,EyeGaze,left_enter_Window right
15:30:13,350.6638,EVENTCODE,VARY_SPEED
15:30:13,350.6638,EyeGaze,left_exit_Window right
15:30:14,351.1083,EyeGaze,left_enter_Window right
15:30:15,352.1818,SPEECH,Browser landing checklist below the line.
15:30:15,352.1967,EVENTCODE,PLAYER_RESPONSE_PASS
15:30:15,352.6563,EVENTCODE,MAIN_AUDIO_END
15:30:15,352.6971,EVENTCODE,PF_ENGAGE_LNAV_CALLOUT
15:30:15,352.7264,BUTTONID,LNAV_ON
15:30:16,353.3076,SPEECH,Landing gear.
15:30:17,354.2694,EyeGaze,right_exit_Window right
15:30:17,354.2991,EVENTCODE,VARY_SPEED
15:30:17,354.3112,EyeGaze,right_enter_PFD altitude
15:30:18,355.2,EyeGaze,right_exit_ND left
15:30:18,355.4104,EyeGaze,left_exit_ND left
15:30:18,355.4104,EyeGaze,right_enter_ND right
15:30:18,355.451,EyeGaze,left_enter_ND right
15:30:18,355.7449,EyeGaze,right_exit_ND right
15:30:19,355.8293,EyeGaze,left_exit_ND right
15:30:19,355.8293,EyeGaze,right_enter_PFD speed
15:30:19,355.9276,EyeGaze,left_enter_PFD speed
15:30:19,356.5093,EyeGaze,left_exit_PFD altitude
15:30:20,356.9157,EyeGaze,left_enter_Window middle
15:30:20,357.3753,EyeGaze,left_exit_FMC
15:30:20,357.4714,EyeGaze,left_enter_FMC
15:30:20,357.6672,SPEECH,00.
15:30:21,358.3066,EyeGaze,right_exit_FMC
15:30:21,358.6545,SPEECH,Yeah.
15:30:22,358.8497,EyeGaze,left_exit_Speed Brakes
15:30:22,358.8497,EyeGaze,right_enter_FMC
15:30:22,358.8781,EyeGaze,left_enter_FMC
15:30:22,358.9059,EyeGaze,right_exit_FMC
15:30:22,359.0733,EyeGaze,right_enter_PFD speed
15:30:22,359.2531,EVENTCODE,VARY_SPEED
15:30:22,359.38,WAYPOINT,BCTL1
15:30:22,359.4359,EyeGaze,left_exit_Window right
15:30:22,359.4909,EyeGaze,left_enter_Window right
15:30:23,360.6742,SPEECH,"Oh, that's not."
15:30:25,362.54,EVENTCODE,LAT_ERROR_RECOVERY
15:30:25,362.5814,EVENTCODE,Switching spline from LatErrorRecoveryWR to Wrong Runway v2
15:30:25,362.62,EVENTCODE,LAT_ERROR_RECOVERY
15:30:25,362.7616,EyeGaze,left_exit_ND right
15:30:26,362.8036,EyeGaze,left_enter_ND left
15:30:26,363.4272,EyeGaze,right_exit_FMC
15:30:26,363.5391,EyeGaze,right_enter_FMC
15:30:26,363.5531,EyeGaze,right_exit_FMC
15:30:26,363.5674,EyeGaze,right_enter_FMC
15:30:26,363.5813,EyeGaze,right_exit_FMC
15:30:26,363.7471,EyeGaze,right_enter_FMC
15:30:27,363.9017,EVENTCODE,VARY_SPEED
15:30:27,364.2509,EyeGaze,right_exit_FMC
15:30:27,364.2637,EyeGaze,right_enter_Flaps
15:30:27,364.7369,EyeGaze,right_exit_Flaps
15:30:27,364.7489,EyeGaze,left_exit_Flaps
15:30:27,364.7489,EyeGaze,right_enter_FMC
15:30:27,364.7659,EyeGaze,left_enter_FMC
15:30:28,364.8066,EyeGaze,right_exit_FMC
15:30:28,365.0013,EyeGaze,right_enter_FMC
15:30:28,365.3778,EVENTCODE,MAIN_AUDIO_END
15:30:28,365.4615,EyeGaze,right_exit_FMC
15:30:28,365.6432,EyeGaze,right_enter_PFD altitude
15:30:28,365.7108,EyeGaze,left_exit_PFD altitude
15:30:28,365.7247,EyeGaze,left_enter_Window right
15:30:29,365.8638,EyeGaze,left_exit_Window right
15:30:29,365.8948,EyeGaze,left_enter_Window right
15:30:29,365.9214,EyeGaze,left_exit_Window right
15:30:29,366.7553,EyeGaze,left_enter_PFD altitude
15:30:29,366.7553,EyeGaze,right_exit_Window right
15:30:31,367.9671,SPEECH,Flaps.
15:30:31,367.9813,EVENTCODE,PLAYER_RESPONSE_PASS
15:30:31,367.9938,EyeGaze,right_enter_PFD altitude
15:30:31,368.1051,EyeGaze,left_exit_PFD speed
15:30:31,368.118,EyeGaze,left_enter_FMC
15:30:31,368.118,EyeGaze,right_exit_ND right
15:30:31,368.1475,EyeGaze,right_enter_FMC
15:30:31,368.1751,EyeGaze,left_exit_FMC
15:30:31,368.2035,EyeGaze,left_enter_Flaps
15:30:31,368.2991,EyeGaze,left_exit_Flaps
15:30:31,368.4093,EVENTCODE,VARY_SPEED
15:30:31,368.4356,EyeGaze,left_enter_Flaps
15:30:32,368.8517,EyeGaze,right_exit_Flaps
15:30:32,368.8939,EyeGaze,left_exit_Flaps
15:30:32,368.8939,EyeGaze,right_enter_FMC
15:30:32,368.9096,EyeGaze,left_enter_ND right
15:30:32,369.1033,EyeGaze,left_exit_Window middle
15:30:32,369.2151,EVENTCODE,MAIN_AUDIO_END
15:30:32,369.2578,EyeGaze,left_enter_Window right
15:30:32,369.27,EyeGaze,left_exit_Window right
15:30:32,369.2855,EyeGaze,left_enter_Window right
15:30:32,369.314,EyeGaze,left_exit_Window right
15:30:32,369.3406,EyeGaze,left_enter_Window right
15:30:32,369.3547,EyeGaze,left_exit_Window right
15:30:33,369.982,EyeGaze,left_enter_Window right
15:30:33,370.0774,EyeGaze,left_exit_Window right
15:30:33,370.1099,EyeGaze,left_enter_Window right
15:30:33,370.1765,EyeGaze,left_exit_Window right
15:30:33,370.1918,EyeGaze,left_enter_Window right
15:30:33,370.342,EyeGaze,left_exit_Window right
15:30:33,370.355,EyeGaze,left_enter_Window right
15:30:33,370.3717,EyeGaze,left_exit_Window right
15:30:33,370.4109,EyeGaze,left_enter_Window middle
15:30:34,371.3598,EyeGaze,left_exit_Window right
15:30:35,372.349,EVENTCODE,VARY_SPEED
15:30:35,372.349,EyeGaze,left_enter_PFD altitude
15:30:35,372.349,EyeGaze,right_exit_Window right
15:30:37,374.7733,EyeGaze,left_exit_PFD altitude
15:30:37,374.7733,EyeGaze,right_enter_Window right
15:30:38,374.9117,EyeGaze,left_enter_Window right
15:30:38,374.9954,EyeGaze,left_exit_Window right
15:30:38,375.4818,EyeGaze,left_enter_Window right
15:30:38,375.6495,EyeGaze,left_exit_Window right
15:30:39,375.8155,EyeGaze,left_enter_Window right
15:30:39,376.0547,SPEECH,30 green light exterior.
15:30:39,376.0689,EVENTCODE,PLAYER_RESPONSE_PASS
15:30:39,376.0826,EVENTCODE,MAIN_AUDIO_END
15:30:39,376.2205,EVENTCODE,VARY_SPEED
15:30:40,377.28,WAYPOINT,BCTL2
15:30:40,377.4192,SPEECH,Call Landy Clarence.
15:30:40,377.4732,EyeGaze,left_exit_ND right
15:30:40,377.5439,EyeGaze,left_enter_ND right
15:30:40,377.7519,EyeGaze,right_exit_FMC
15:30:41,377.8478,EVENTCODE,MAIN_AUDIO_END
15:30:41,377.8909,EyeGaze,right_enter_Window middle
15:30:43,379.9522,EVENTCODE,VARY_SPEED
15:30:46,383.0701,EVENTCODE,VARY_SPEED
15:30:49,386.5464,EVENTCODE,VARY_SPEED
15:30:51,388.7191,EyeGaze,right_exit_Window middle
15:30:51,388.7892,EyeGaze,right_enter_PFD altitude
15:30:52,389.4849,EyeGaze,left_exit_PFD altitude
15:30:53,390.2355,EyeGaze,left_enter_Window middle
15:30:54,391.4639,EVENTCODE,VARY_SPEED
15:30:54,391.4904,EyeGaze,left_exit_PFD speed
15:30:54,391.5166,EyeGaze,left_enter_PFD speed
15:30:56,392.9107,EyeGaze,right_exit_PFD altitude
15:30:56,392.9248,EyeGaze,right_enter_ND right
15:30:57,394.2712,EyeGaze,right_exit_MCP
15:30:57,394.5524,EyeGaze,right_enter_ND right
15:30:57,394.62,EVENTCODE,MAIN_AUDIO_END
15:30:58,395.0394,EVENTCODE,1000
15:30:58,395.7061,EVENTCODE,VARY_SPEED
15:30:59,395.9557,EyeGaze,left_exit_ND right
15:30:59,395.971,EyeGaze,left_enter_Window right
15:30:59,396.1805,EyeGaze,left_exit_Window right
15:30:59,396.1945,EyeGaze,left_enter_Window right
15:30:59,396.2231,EyeGaze,left_exit_Window right
15:30:59,396.2361,EyeGaze,left_enter_Window right
15:31:00,396.96,WAYPOINT,BCTL3
15:31:00,396.9764,EVENTCODE,Switching spline from Wrong Runway v2 to Wrong Runway v2
15:31:00,396.9764,EVENTCODE,WRONG_RUNWAY
15:31:00,397.3784,SPEECH,
15:31:01,398.1453,EyeGaze,left_exit_Window right
15:31:01,398.4366,EyeGaze,left_enter_Window middle
15:31:02,399.3138,EVENTCODE,VARY_SPEED
15:31:02,399.6748,EVENTCODE,PF_ACTION_RUNWAY_HEADING
15:31:03,400.6774,BUTTONID,HEADING_359
15:31:03,400.6774,BUTTONID,HEADING_359
15:31:04,401.0697,EyeGaze,right_exit_PFD speed
15:31:04,401.2779,EyeGaze,left_exit_ND right
15:31:04,401.2779,EyeGaze,right_enter_PFD speed
15:31:04,401.3455,EyeGaze,left_enter_PFD speed
15:31:04,401.4861,EyeGaze,left_exit_PFD speed
15:31:04,401.5136,EyeGaze,left_enter_ND right
15:31:05,402.6261,EVENTCODE,VARY_SPEED
15:31:06,402.8082,EyeGaze,right_exit_MCP
15:31:06,402.8515,EyeGaze,right_enter_MCP
15:31:07,403.8116,EVENTCODE,MAIN_AUDIO_END
15:31:07,403.8254,BUTTONID,Autothrottle
15:31:08,404.8832,BUTTONID,Autopilot_OFF
15:31:08,404.9037,EyeGaze,left_exit_Speed Brakes
15:31:08,405.0498,EyeGaze,left_enter_Speed Brakes
15:31:09,406.0675,EyeGaze,left_exit_Window right
15:31:09,406.0815,EyeGaze,left_enter_Window middle
15:31:09,406.1909,EyeGaze,left_exit_Window middle
15:31:09,406.2473,EVENTCODE,VARY_SPEED
15:31:09,406.4143,EyeGaze,left_enter_Window right
15:31:10,406.8187,EyeGaze,left_exit_IpadGazeTarget
15:31:10,407.2227,EyeGaze,left_enter_Window middle
15:31:11,408.2482,EyeGaze,right_exit_Window middle
15:31:11,408.2899,EyeGaze,right_enter_PFD altitude
15:31:13,409.94,WAYPOINT,checkerboard
15:31:13,409.949,EVENTCODE,UNLOCK_FD_SWITCHES
15:31:13,410.7848,EVENTCODE,VARY_SPEED
15:31:14,411.0912,EVENTCODE,MAIN_AUDIO_END
15:31:15,412.3863,SPEECH,
15:31:17,414.06,WAYPOINT,BCTL4
15:31:17,414.4622,EyeGaze,right_exit_Window middle
15:31:17,414.4746,EyeGaze,right_enter_PFD altitude
15:31:17,414.5305,EyeGaze,right_exit_PFD speed
15:31:17,414.6002,EyeGaze,right_enter_FMC
15:31:18,415.1991,EyeGaze,left_exit_FMC
15:31:18,415.2668,EyeGaze,left_enter_Speed Brakes
15:31:18,415.2668,EyeGaze,right_exit_FMC
15:31:18,415.6445,EVENTCODE,VARY_SPEED
15:31:19,415.812,EyeGaze,right_enter_Window middle
15:31:21,418.1208,EyeGaze,right_exit_MCP
15:31:21,418.3854,EyeGaze,right_enter_MCP
15:31:21,418.3991,EyeGaze,right_exit_MCP
15:31:21,418.4412,EyeGaze,right_enter_MCP
15:31:21,418.4548,EyeGaze,right_exit_MCP
15:31:21,418.5513,EyeGaze,right_enter_ND right
15:31:22,419.4181,EVENTCODE,VARY_SPEED
15:31:24,421.2165,EyeGaze,left_exit_Window right
15:31:24,421.62,WAYPOINT,AB4
15:31:25,421.8134,EyeGaze,left_enter_MCP
15:31:25,422.6499,EyeGaze,right_exit_MCP
15:31:26,422.9532,EyeGaze,right_enter_Window middle
15:31:26,423.1776,EyeGaze,right_exit_MCP
15:31:26,423.2191,EyeGaze,right_enter_MCP
15:31:26,423.4969,EyeGaze,left_exit_MCP
15:31:26,423.6071,EyeGaze,left_enter_Exterior light
15:31:26,423.7205,EyeGaze,left_exit_Exterior light
15:31:27,423.9434,EyeGaze,left_enter_Exterior light
15:31:27,423.9574,EyeGaze,left_exit_Exterior light
15:31:27,423.9859,EVENTCODE,VARY_SPEED
15:31:27,423.9859,EyeGaze,left_enter_Exterior light
15:31:27,424.6969,EVENTCODE,500
15:31:28,425.0296,SPEECH,MMM.
15:31:28,425.2256,EyeGaze,right_exit_ND right
15:31:28,425.4617,EyeGaze,right_enter_ND right
15:31:28,425.5873,EyeGaze,right_exit_ND right
15:31:29,426.5203,EyeGaze,right_enter_MCP
15:31:29,426.5477,EyeGaze,right_exit_MCP
15:31:30,427.2717,EyeGaze,right_enter_MCP
15:31:30,427.314,EyeGaze,right_exit_MCP
15:31:30,427.7715,EVENTCODE,VARY_SPEED
15:31:31,428.1205,EyeGaze,right_enter_MCP
15:31:31,428.5106,EyeGaze,right_exit_MCP
15:31:32,428.8028,EyeGaze,left_exit_MCP
15:31:32,428.8028,EyeGaze,right_enter_Window right
15:31:32,428.8166,EyeGaze,left_enter_Window right
15:31:32,428.9834,EyeGaze,left_exit_Window right
15:31:32,429.0941,EyeGaze,left_enter_Window right
15:31:32,429.1763,EyeGaze,left_exit_Window right
15:31:33,430.109,EyeGaze,left_enter_MCP
15:31:33,430.2354,SPEECH,Oh.
15:31:33,430.7496,EyeGaze,right_exit_MCP
15:31:34,431.2081,EVENTCODE,400
15:31:34,431.6968,EyeGaze,right_enter_Window middle
15:31:35,432.0458,EVENTCODE,VARY_SPEED
15:31:38,435.0386,SPEECH,A run. Runway run.
15:31:38,435.2485,EyeGaze,right_exit_Window middle
15:31:38,435.28,WAYPOINT,BCTL5
15:31:38,435.7083,EyeGaze,right_enter_Window middle
15:31:39,436.042,SPEECH,Runway.
15:31:39,436.3056,EVENTCODE,VARY_SPEED
15:31:39,436.6852,EVENTCODE,MAIN_AUDIO_END
15:31:39,436.7099,EVENTCODE,NO_LANDING
15:31:39,436.78,EyeGaze,right_exit_Window middle
15:31:40,437.0598,EyeGaze,right_enter_PFD speed
15:31:40,437.7396,EVENTCODE,END_SCENARIO
15:31:41,438.5858,EyeGaze,right_exit_Window middle
15:31:42,439.5474,EyeGaze,right_enter_Window middle
